Date,서울 총거래물량,서울 총거래금액,서울 평균단가,서울 평균단가 편차,부산 총거래물량,부산 총거래금액,부산 평균단가,부산 평균단가 편차,대구 총거래물량,대구 총거래금액,대구 평균단가,대구 평균단가 편차,대전 총거래물량,대전 총거래금액,대전 평균단가,대전 평균단가 편차,광주 총거래물량,광주 총거래금액,광주 평균단가,광주 평균단가 편차,전국 평균단가,전국 평균단가 편차
2020-11-01,4236717.58,6075622000,1434.0398870769195,24554.032235519328,464924.7,829270587,1783.6664453405035,26946.413925171302,876260.0,1108274200,1264.777805674115,19456.84412037737,505340.0,733375845,1451.2523152728857,22442.884367456885,534602.0,789348090,1476.515407723877,24624.45210037243,1440.9360992096356,511.0563856349777
2020-12-01,3592812.1899999995,8326873300,2317.647808915946,23670.4243136803,432768.8,1086747462,2511.1502076859515,26218.93016282585,967796.0,1753156100,1811.493434566789,18910.12849148469,451771.0,946171300,2094.3604171139805,21695.092756469363,503383.0,1119678340,2224.3070187113985,23876.660489384907,2224.5200578504514,-272.5275730058381
2021-01-01,2515752.2800000003,9552292700,3796.9925639896464,23440.515027395784,289478.7,1177572900,4067.908623328763,26113.89155636072,872001.0,2386581700,2736.902480616421,19354.06580682319,304294.0,1139783000,3745.663733100225,23751.290652348536,426124.0,1548581140,3634.109179487661,23900.845772078865,3585.768269194551,-1533.9131244154933
2021-02-01,2784898.8,9301821850,3340.093309674305,23897.414281711124,338578.5,1155127980,3411.6991480557685,26770.10103163372,927252.0,2252878300,2429.628946607826,19661.339340831782,353502.0,1121350300,3172.1186867401034,24178.954170643377,438692.0,1406642060,3206.4456611928185,24328.509290373702,3146.409626185903,-1094.5544814068453
2021-03-01,3687099.34,9773525250,2650.735537274675,24586.77205411076,455159.7,1365005850,2998.960255048942,27182.839924640542,1123990.0,2469825100,2197.372841395386,19893.595446044223,470872.0,1277947300,2714.001469613823,24737.611904220925,645440.0,1708988240,2647.7879276152703,24887.167023951253,2600.099182130188,-548.2440373511304
2021-04-01,5199504.12,8397347080,1615.0284500591952,25622.47914132624,630508.1,1128403450,1789.6732016606925,28392.126978028795,1512958.0,2032180800,1343.183882169895,20747.784405269715,497880.0,844059300,1695.3067004097372,25781.748641882445,740575.0,1187623980,1603.6511899537522,25931.303761612773,1583.608114224178,468.24703055487976
2021-05-01,4877778.4,8370913570,1716.1324036368687,25521.375187748563,590536.4,1076573750,1823.043846238776,28358.75633345071,1460342.0,1990295900,1362.8971158810743,20728.07117155853,429576.0,756977050,1762.149305361566,25752.51471330993,707860.0,1155854060,1632.8851185262622,25902.069833040263,1655.1525826729887,396.7025621060691
2021-06-01,4793488.4,7282610250,1519.2714871282467,25718.236104257183,503662.0,895714800,1778.4045649661875,28403.395614723297,1469426.0,1948376300,1325.9438039071038,20765.024483532507,410665.0,639144007,1556.3634763128098,25921.852316265475,653470.0,956384395,1463.5475155707225,26071.407435995803,1496.9559153974185,554.8992293816393
2021-07-01,4644589.35,4126580450,888.4704629484629,26349.03712843697,753932.9,760043600,1008.1050979470454,29173.69508174244,1542884.0,1076610500,697.7909551204109,21393.1773323192,435521.0,385714890,885.6401643089541,26531.42683032871,557883.0,476417020,853.9730015074846,26680.98195005904,860.1801738107096,1191.6749709683481
2021-08-01,3756797.22,6405382590,1705.011533734046,25532.496057651384,550469.7,1062873200,1930.8477832658184,28250.95239642367,1098404.0,1634272900,1487.8613879774657,20603.106899462146,278014.0,514594548,1850.966311049084,25417.621413654462,433754.0,853531760,1967.7784181817344,25567.17653338479,1711.6076081720812,340.2475366069766
2021-09-01,4588209.55,9799784380,2135.8624258998807,25101.64516548555,535294.5,1422833300,2658.038332170422,27523.761847519065,1231269.0,2386986100,1938.638997652016,20152.329289787594,407117.0,951951571,2338.2751665983,24870.28770912813,457802.0,1151423360,2515.1121227080703,25019.84282885845,2176.405669685039,-124.55052490598109
2021-10-01,3629822.45,8101611660,2231.958111339578,25005.54948004585,428466.3,1200484000,2801.816618949962,27379.983560739525,796739.0,1629569718,2045.2992987665973,20045.668988673013,310056.0,701738900,2263.2650230926024,24990.704471386,388098.0,929376480,2394.6953604501955,25140.25959111633,2262.2671692674203,-210.41202448836248
2021-11-01,3600907.58,8648078750,2401.6386307809653,24835.868960604465,415082.8,1154668800,2781.7794425594125,27400.020737130075,932316.0,1926812500,2066.694661466713,20024.27362597289,360056.0,889418300,2470.2221321127827,24871.257133310388,422401.0,1061976390,2514.142698525809,25020.81225304072,2387.2831301577835,-335.4279853787257
2021-12-01,2095295.27,6781030640,3236.312674919559,24001.194916465876,262487.4,821985400,3131.523265497696,27050.27691419179,625977.0,1539123400,2458.7539158786985,19632.214371560916,248504.0,728471500,2931.4276631362072,24284.57307398945,296556.0,919568780,3100.826757846747,24434.12819371978,3057.7305527204794,-1005.8754079414216
2022-01-01,2826074.21,11059930100,3913.5313789229904,24810.29756910433,403176.8,1657922300,4112.147077907261,26061.932622873406,912350.0,2613390400,2864.460349646517,19957.98072994506,332482.0,1296292800,3898.8360272135033,24981.16845125312,397567.0,1526465481,3839.517568108017,24175.333285273224,3726.458395766407,-1533.6236008737433
2022-02-01,2675632.47,7577148150,2831.909178467998,25891.91976955932,424483.4,1174968300,2767.995874514763,27406.0838262659,969204.0,1819603100,1877.4201303337584,20945.020949257814,327074.0,894418200,2734.605012932853,26148.32092472221,381397.0,1019232030,2672.36509463892,25342.48575874232,2613.2097698951816,-420.37497500251766
2022-03-01,3778510.270000001,10212341280,2702.7427611041003,26021.086186923218,493467.1,1359360700,2754.71394141575,27419.365759364915,1310166.0,2737053600,2089.0891688534125,20733.35191073816,435242.0,1159167400,2663.271007853102,26117.00860438659,603878.0,1632691310,2703.677414974548,25311.17343840669,2582.6814815251787,-389.8466866325148
2022-04-01,5333956.87,8716659530,1634.1826044798895,27089.64634354743,685485.4,1238553550,1806.8270308893525,28367.252669891317,1435586.0,1935425400,1348.1779565975148,21474.26312299406,544394.0,936057400,1719.4484142000097,27219.24359755366,756658.0,1211744220,1601.4424218074744,26413.408431573767,1603.2790549098063,589.5557399828576
2022-05-01,5463470.8,7274140350,1331.4137873675468,27392.415160659773,779789.8999999999,1065922700,1366.9357605170317,28807.14394026363,1823389.0,1962061500,1076.0520656864771,21746.3890139051,606272.0,822474400,1356.6095745803864,27573.83537945091,880436.0,1097772190,1246.8506399102264,26768.000213471016,1279.3796195865252,913.4551753061387
2022-06-01,4157530.7,7551977950,1816.457530908912,26907.371417118407,573890.0,1121108250,1953.5246301556049,28220.55507062506,1262164.0,1958484100,1551.6874986134924,21270.75358097808,421396.0,812966600,1929.2223941375807,27119.65266058141,694270.0,1180976430,1701.0333587797254,26313.81749460152,1775.9274307206524,416.9073641720115
2022-07-01,3881636.81,8484135865,2185.710894729484,26538.11805329784,556571.1,1311566200,2356.511504100734,27817.56819667993,1102327.0,2001091600,1815.3339254141465,21007.10715417743,341994.0,779220760,2278.463247893238,26783.100657847124,584514.0,1190997170,2037.58536151401,25977.26549186723,2128.7954613246875,64.03933356797643
2022-08-01,3531789.62,11855329140,3356.748395449444,25367.080552577874,453300.3,1488700230,3284.136873503062,26889.9428272776,914931.0,2512438900,2746.0419419606505,20076.399137630924,301412.5,1046903268,3473.323992866918,25386.353965312457,417290.5,1433114140,3434.3320540486784,24580.518799332564,3263.4608745823552,-1070.6260796896913
2022-09-01,4373461.659999999,12098845400,2766.4231084170524,25957.405839610263,500642.5,1557952950,3111.9070993773003,27062.172601403363,1029232.0,2432488800,2363.401837486592,20459.039242104984,400199.5,1104257134,2759.2666507579343,26021.782454473618,536174.0,1500699320,2798.903564887518,25215.947288493724,2733.19256712426,-540.3577722315963
2022-10-01,4230645.5,8675414400,2050.612465639109,26673.21648238821,528108.3,1236584150,2341.535154815783,27832.544545964884,943872.0,1669333900,1768.6019926430702,21053.839086948505,365177.0,698878900,1913.8086462181352,26859.658469777896,615581.0,1207171300,1961.0275495832395,26053.823303798003,2018.047003375745,174.78779151691901
2022-11-01,4390622.58,6394509650,1456.4015771084564,27267.427370918864,581909.6,938807950,1613.3226707378603,28560.757030042805,992662.0,1241497700,1250.6751542821223,21571.765925309453,426864.0,636234720,1490.4857753289104,27456.621286443835,654273.0,892470725,1364.0647329172991,26650.78612046394,1433.86969571873,758.9650991739338
2022-12-01,3148367.93,8430369900,2677.6952654323345,26046.133682594984,403265.5,1090640450,2704.5220828461647,27469.5576179345,859940.0,1781364900,2071.499058073819,20750.94202151776,364008.0,947638507,2603.345275378563,26166.634927149556,504069.0,1337824880,2654.0510922115823,25360.79976116966,2573.6246778368622,-380.7898829441983
2023-01-01,2547523.26,9917351050,3892.938371051419,16891.48572337793,350412.7,1355232750,3867.533197284231,18429.89164332265,914512.0,2363941900,2584.9216850079606,14436.027057473271,317646.0,1164150400,3664.930142359734,17387.02315392155,465491.0,1703550610,3659.6853859687935,17123.091806657343,3591.3222916457626,-1184.8381010211247
2023-02-01,2291128.46,9745524250,4253.59137217474,16530.832722254607,327964.8,1469923300,4481.954465845115,17815.470374761768,728180.0,2279939600,3131.011013760334,13889.9377287209,270535.0,1150992900,4254.506440941098,16707.345145617714,417574.0,1812005330,4339.363394272632,16443.413798353504,4078.5195353463246,-1672.0353447216867
2023-03-01,3499417.85,11626881000,3322.518629777236,17461.90546465211,506890.7,1816002650,3582.6316205840826,18714.7932200228,1071186.0,2898352700,2705.7417666026254,14315.206975878607,396743.0,1353891000,3412.51389438503,17669.421068570362,640690.0,2163794310,3377.287471319983,17405.489721306156,3247.613564939129,-841.1293743144911
2023-04-01,4256007.569999999,9463875000,2223.650885094643,18560.773209334708,628393.0,1508674950,2400.8462061162363,19896.57863449065,1158282.0,2208171700,1906.419766516272,15114.52897596496,483886.0,1135657810,2346.95322865303,18771.22249045916,669901.0,1524350380,2275.4860494311847,18507.291143194954,2201.1806881023194,205.30350252231847
2023-05-01,5031917.64,10053772750,1998.0002594001123,18786.42383502924,735803.6,1549257600,2105.53142170003,20191.893418906853,1351514.0,2388209200,1767.0621244027068,15253.886618078526,559360.0,1081096100,1932.7375929633868,19122.572554532133,778047.0,1497068231,1924.135985358211,18858.641207267927,1959.336035598924,447.148155025714
2023-06-01,5310808.58,8540299650,1608.0978105974214,19176.326283831928,709416.0,1252341850,1765.3137933173202,20532.111047289563,1175960.0,1872229600,1592.0861253784142,15428.86261710282,480428.0,844559542,1757.9315568617983,19386.123616468525,779726.0,1294801240,1660.5849234218174,19122.19226920432,1632.4123911793513,774.0717994452866
2023-07-01,4200366.52,7128554702,1697.1268264465646,19087.297267982784,589043.6000000001,1172076250,1989.7954073348728,20307.62943327201,970014.0,1645380700,1696.244281010377,15324.704461470856,390661.0,739138232,1892.019505402382,19152.88651508973,612001.0,1159020973,1893.822024800613,18888.955167825523,1751.5557546611076,654.9284359635303
2023-08-01,1069406.41,1912633300,1788.4999398872128,18995.924154542136,132387.0,278518250,2103.8187284249966,20193.60611218189,283402.0,464060000,1637.461979802542,15383.48676267869,101568.0,181310680,1785.1161783238815,19394.29658183744,159725.0,263931500,1652.4119580529034,19130.365234573237,1775.2501031484087,631.2340874762292
