Date,총거래물량,총거래금액,평균단가,평균단가 편차,지역,작물명
2022-11-01,4390622.58,6394509650,1456.4015771084564,27267.427370918864,서울,애호박
2022-12-01,3148367.93,8430369900,2677.6952654323345,26046.133682594984,서울,애호박
2023-01-01,2547523.26,9917351050,3892.938371051419,16891.48572337793,서울,애호박
2023-02-01,2291128.46,9745524250,4253.59137217474,16530.832722254607,서울,애호박
2023-03-01,3499417.85,11626881000,3322.518629777236,17461.90546465211,서울,애호박
2023-04-01,4256007.569999999,9463875000,2223.650885094643,18560.773209334708,서울,애호박
2023-05-01,5031917.64,10053772750,1998.0002594001123,18786.42383502924,서울,애호박
2023-06-01,5310808.58,8540299650,1608.0978105974214,19176.326283831928,서울,애호박
2023-07-01,4200366.52,7128554702,1697.1268264465646,19087.297267982784,서울,애호박
2023-08-01,1069406.41,1912633300,1788.4999398872128,18995.924154542136,서울,애호박
2020-01-01,314022.5,1158346710,3688.737940752653,25041.342429759152,부산,애호박
2020-02-01,331341.0,1143201466,3450.2264011999723,25279.85396931184,부산,애호박
2020-03-01,435282.4,1220358529,2803.601820335488,25926.47855017632,부산,애호박
2020-04-01,607195.5,995696080,1639.8278313986186,27090.252539113186,부산,애호박
2020-05-01,644394.2,875168986,1358.1267273976086,27371.9536431142,부산,애호박
2020-06-01,556802.2,827896497,1486.8772016346202,27243.203168877186,부산,애호박
2020-07-01,517931.6,935421697,1806.071877058669,26924.008493453137,부산,애호박
2020-08-01,419775.4,1354083040,3225.7322368104465,25504.34813370136,부산,애호박
2020-09-01,425793.8000000001,1461229576,3431.77748478254,25298.302885729267,부산,애호박
2020-10-01,509824.0,787313146,1544.2841961147376,27185.796174397063,부산,애호박
2020-11-01,464924.7,829270587,1783.6664453405035,26946.413925171302,부산,애호박
2020-12-01,432768.8,1086747462,2511.1502076859515,26218.93016282585,부산,애호박
2021-01-01,289478.7,1177572900,4067.908623328763,26113.89155636072,부산,애호박
2021-02-01,338578.5,1155127980,3411.6991480557685,26770.10103163372,부산,애호박
2021-03-01,455159.7,1365005850,2998.960255048942,27182.839924640542,부산,애호박
2021-04-01,630508.1,1128403450,1789.6732016606925,28392.126978028795,부산,애호박
2021-05-01,590536.4,1076573750,1823.043846238776,28358.75633345071,부산,애호박
2021-06-01,503662.0,895714800,1778.4045649661875,28403.395614723297,부산,애호박
2021-07-01,753932.9,760043600,1008.1050979470454,29173.69508174244,부산,애호박
2021-08-01,550469.7,1062873200,1930.8477832658184,28250.95239642367,부산,애호박
2021-09-01,535294.5,1422833300,2658.038332170422,27523.761847519065,부산,애호박
2021-10-01,428466.3,1200484000,2801.816618949962,27379.983560739525,부산,애호박
2021-11-01,415082.8,1154668800,2781.7794425594125,27400.020737130075,부산,애호박
2021-12-01,262487.4,821985400,3131.523265497696,27050.27691419179,부산,애호박
2022-01-01,403176.8,1657922300,4112.147077907261,26061.932622873406,부산,애호박
2022-02-01,424483.4,1174968300,2767.995874514763,27406.0838262659,부산,애호박
2022-03-01,493467.1,1359360700,2754.71394141575,27419.365759364915,부산,애호박
2022-04-01,685485.4,1238553550,1806.8270308893525,28367.25266989132,부산,애호박
2022-05-01,779789.8999999999,1065922700,1366.9357605170317,28807.14394026363,부산,애호박
2022-06-01,573890.0,1121108250,1953.5246301556049,28220.55507062506,부산,애호박
2022-07-01,556571.1,1311566200,2356.511504100734,27817.56819667993,부산,애호박
2022-08-01,453300.3,1488700230,3284.136873503062,26889.9428272776,부산,애호박
2022-09-01,500642.5,1557952950,3111.9070993773003,27062.172601403363,부산,애호박
2022-10-01,528108.3,1236584150,2341.535154815783,27832.544545964884,부산,애호박
2022-11-01,581909.6,938807950,1613.3226707378603,28560.757030042805,부산,애호박
2022-12-01,403265.5,1090640450,2704.5220828461647,27469.5576179345,부산,애호박
2023-01-01,350412.7,1355232750,3867.533197284231,18429.89164332265,부산,애호박
2023-02-01,327964.8,1469923300,4481.954465845115,17815.470374761768,부산,애호박
2023-03-01,506890.7,1816002650,3582.6316205840826,18714.7932200228,부산,애호박
2023-04-01,628393.0,1508674950,2400.8462061162363,19896.57863449065,부산,애호박
2023-05-01,735803.6,1549257600,2105.53142170003,20191.893418906853,부산,애호박
2023-06-01,709416.0,1252341850,1765.3137933173202,20532.111047289563,부산,애호박
2023-07-01,589043.6000000001,1172076250,1989.7954073348728,20307.62943327201,부산,애호박
2023-08-01,132387.0,278518250,2103.8187284249966,20193.60611218189,부산,애호박
2020-01-01,810553.0,2032616500,2507.6910454960994,18213.930880555385,대구,애호박
2020-02-01,827334.0,1977870900,2390.655889882442,18330.966036169044,대구,애호박
2020-03-01,978456.0,1935109400,1977.7173424252087,18743.90458362628,대구,애호박
2020-04-01,1427859.0,1686934100,1181.4430556518537,19540.17887039963,대구,애호박
2020-05-01,1371680.0,1533032100,1117.6310072320075,19603.99091881948,대구,애호박
2020-06-01,1417036.0,1587006500,1119.9479053460886,19601.674020705395,대구,애호박
2020-07-01,1249719.0,1564919100,1252.216778331769,19469.40514771972,대구,애호박
2020-08-01,1036770.0,2592479800,2500.535123508589,18221.086802542894,대구,애호박
2020-09-01,1069058.0,2770102200,2591.1617517478003,18130.460174303684,대구,애호박
2020-10-01,1129309.0,1136481000,1006.3507861887224,19715.27113986276,대구,애호박
2020-11-01,876260.0,1108274200,1264.777805674115,19456.84412037737,대구,애호박
2020-12-01,967796.0,1753156100,1811.493434566789,18910.12849148469,대구,애호박
2021-01-01,872001.0,2386581700,2736.902480616421,19354.06580682319,대구,애호박
2021-02-01,927252.0,2252878300,2429.628946607826,19661.339340831782,대구,애호박
2021-03-01,1123990.0,2469825100,2197.372841395386,19893.595446044223,대구,애호박
2021-04-01,1512958.0,2032180800,1343.183882169895,20747.784405269715,대구,애호박
2021-05-01,1460342.0,1990295900,1362.8971158810743,20728.07117155853,대구,애호박
2021-06-01,1469426.0,1948376300,1325.9438039071038,20765.024483532507,대구,애호박
2021-07-01,1542884.0,1076610500,697.7909551204109,21393.1773323192,대구,애호박
2021-08-01,1098404.0,1634272900,1487.8613879774657,20603.106899462146,대구,애호박
2021-09-01,1231269.0,2386986100,1938.638997652016,20152.329289787594,대구,애호박
2021-10-01,796739.0,1629569718,2045.2992987665973,20045.668988673013,대구,애호박
2021-11-01,932316.0,1926812500,2066.694661466713,20024.27362597289,대구,애호박
2021-12-01,625977.0,1539123400,2458.7539158786985,19632.21437156092,대구,애호박
2022-01-01,912350.0,2613390400,2864.460349646517,19957.98072994506,대구,애호박
2022-02-01,969204.0,1819603100,1877.4201303337584,20945.02094925781,대구,애호박
2022-03-01,1310166.0,2737053600,2089.0891688534125,20733.35191073816,대구,애호박
2022-04-01,1435586.0,1935425400,1348.1779565975148,21474.26312299406,대구,애호박
2022-05-01,1823389.0,1962061500,1076.0520656864771,21746.3890139051,대구,애호박
2022-06-01,1262164.0,1958484100,1551.6874986134924,21270.75358097808,대구,애호박
2022-07-01,1102327.0,2001091600,1815.3339254141465,21007.10715417743,대구,애호박
2022-08-01,914931.0,2512438900,2746.0419419606505,20076.399137630924,대구,애호박
2022-09-01,1029232.0,2432488800,2363.401837486592,20459.039242104984,대구,애호박
2022-10-01,943872.0,1669333900,1768.6019926430702,21053.839086948505,대구,애호박
2022-11-01,992662.0,1241497700,1250.6751542821223,21571.765925309453,대구,애호박
2022-12-01,859940.0,1781364900,2071.499058073819,20750.94202151776,대구,애호박
2023-01-01,914512.0,2363941900,2584.9216850079606,14436.027057473271,대구,애호박
2023-02-01,728180.0,2279939600,3131.011013760334,13889.9377287209,대구,애호박
2023-03-01,1071186.0,2898352700,2705.7417666026254,14315.206975878607,대구,애호박
2023-04-01,1158282.0,2208171700,1906.419766516272,15114.52897596496,대구,애호박
2023-05-01,1351514.0,2388209200,1767.0621244027068,15253.886618078526,대구,애호박
2023-06-01,1175960.0,1872229600,1592.0861253784142,15428.86261710282,대구,애호박
2023-07-01,970014.0,1645380700,1696.244281010377,15324.704461470856,대구,애호박
2023-08-01,283402.0,464060000,1637.461979802542,15383.48676267869,대구,애호박
2020-01-01,430426.0,1337955110,3108.4439834024897,20480.40870791649,대전,애호박
2020-02-01,406261.0,1228049490,3022.809203935401,20729.659259311346,대전,애호박
2020-03-01,520843.0,1246237300,2392.7312069088,21349.93107859884,대전,애호박
2020-04-01,615618.0,884077957,1436.082046009051,22478.016490993952,대전,애호박
2020-05-01,631163.0,818889984,1297.4302739545883,22684.5411481131,대전,애호박
2020-06-01,623977.0,715574424,1146.7961543454326,22566.38325024098,대전,애호박
2020-07-01,554574.0,806098452,1453.5453375022992,22294.514574937108,대전,애호박
2020-08-01,401571.0,1112157900,2769.5174701360406,20882.55732989888,대전,애호박
2020-09-01,463269.0,1232979303,2661.4759524164147,20677.475727029432,대전,애호박
2020-10-01,485244.0,526468105,1084.9554141833798,22650.365103106466,대전,애호박
2020-11-01,505340.0,733375845,1451.2523152728857,22442.884367456885,대전,애호박
2020-12-01,451771.0,946171300,2094.3604171139805,21695.092756469363,대전,애호박
2021-01-01,304294.0,1139783000,3745.663733100225,23751.290652348536,대전,애호박
2021-02-01,353502.0,1121350300,3172.1186867401034,24178.954170643377,대전,애호박
2021-03-01,470872.0,1277947300,2714.001469613823,24737.611904220925,대전,애호박
2021-04-01,497880.0,844059300,1695.3067004097372,25781.748641882445,대전,애호박
2021-05-01,429576.0,756977050,1762.149305361566,25752.51471330993,대전,애호박
2021-06-01,410665.0,639144007,1556.3634763128098,25921.852316265475,대전,애호박
2021-07-01,435521.0,385714890,885.6401643089541,26531.42683032871,대전,애호박
2021-08-01,278014.0,514594548,1850.966311049084,25417.621413654462,대전,애호박
2021-09-01,407117.0,951951571,2338.2751665983,24870.28770912813,대전,애호박
2021-10-01,310056.0,701738900,2263.2650230926024,24990.704471386,대전,애호박
2021-11-01,360056.0,889418300,2470.2221321127827,24871.257133310388,대전,애호박
2021-12-01,248504.0,728471500,2931.4276631362072,24284.57307398945,대전,애호박
2022-01-01,332482.0,1296292800,3898.8360272135033,24981.16845125312,대전,애호박
2022-02-01,327074.0,894418200,2734.605012932853,26148.32092472221,대전,애호박
2022-03-01,435242.0,1159167400,2663.271007853102,26117.00860438659,대전,애호박
2022-04-01,544394.0,936057400,1719.4484142000097,27219.24359755366,대전,애호박
2022-05-01,606272.0,822474400,1356.6095745803864,27573.83537945091,대전,애호박
2022-06-01,421396.0,812966600,1929.2223941375807,27119.65266058141,대전,애호박
2022-07-01,341994.0,779220760,2278.463247893238,26783.100657847124,대전,애호박
2022-08-01,301412.5,1046903268,3473.323992866918,25386.353965312457,대전,애호박
2022-09-01,400199.5,1104257134,2759.2666507579343,26021.782454473618,대전,애호박
2022-10-01,365177.0,698878900,1913.8086462181352,26859.658469777896,대전,애호박
2022-11-01,426864.0,636234720,1490.4857753289104,27456.621286443835,대전,애호박
2022-12-01,364008.0,947638507,2603.345275378563,26166.63492714956,대전,애호박
2023-01-01,317646.0,1164150400,3664.930142359734,17387.02315392155,대전,애호박
2023-02-01,270535.0,1150992900,4254.506440941098,16707.345145617714,대전,애호박
2023-03-01,396743.0,1353891000,3412.51389438503,17669.421068570362,대전,애호박
2023-04-01,483886.0,1135657810,2346.95322865303,18771.22249045916,대전,애호박
2023-05-01,559360.0,1081096100,1932.7375929633868,19122.572554532133,대전,애호박
2023-06-01,480428.0,844559542,1757.9315568617983,19386.123616468525,대전,애호박
2023-07-01,390661.0,739138232,1892.019505402382,19152.88651508973,대전,애호박
2023-08-01,101568.0,181310680,1785.1161783238815,19394.29658183744,대전,애호박
2020-01-01,478129.0,1644281360,3438.991067264274,22661.97644083204,광주,애호박
2020-02-01,451781.0,1441064160,3189.7405158694146,22911.22699222689,광주,애호박
2020-03-01,587348.0,1509172300,2569.468696581924,23531.498811514382,광주,애호박
2020-04-01,800667.0,1154068030,1441.3832841868093,24659.584223909496,광주,애호박
2020-05-01,759615.0,938017136,1234.8586270676592,24866.10888102865,광주,애호박
2020-06-01,715343.0,967870900,1353.0165249397842,24747.950983156523,광주,애호박
2020-07-01,545036.0,885620930,1624.8852002436536,24476.08230785265,광주,애호박
2020-08-01,456631.2,1386717010,3036.8424452818817,23064.125062814423,광주,애호박
2020-09-01,448876.5,1455223520,3241.924048151329,22859.043459944976,광주,애호박
2020-10-01,549347.0,697140390,1269.0346720742991,24831.93283602201,광주,애호박
2020-11-01,534602.0,789348090,1476.515407723877,24624.45210037243,광주,애호박
2020-12-01,503383.0,1119678340,2224.3070187113985,23876.660489384907,광주,애호박
2021-01-01,426124.0,1548581140,3634.109179487661,23900.845772078865,광주,애호박
2021-02-01,438692.0,1406642060,3206.4456611928185,24328.509290373702,광주,애호박
2021-03-01,645440.0,1708988240,2647.7879276152703,24887.167023951253,광주,애호박
2021-04-01,740575.0,1187623980,1603.6511899537522,25931.303761612773,광주,애호박
2021-05-01,707860.0,1155854060,1632.8851185262622,25902.069833040263,광주,애호박
2021-06-01,653470.0,956384395,1463.5475155707225,26071.407435995803,광주,애호박
2021-07-01,557883.0,476417020,853.9730015074846,26680.98195005904,광주,애호박
2021-08-01,433754.0,853531760,1967.7784181817344,25567.17653338479,광주,애호박
2021-09-01,457802.0,1151423360,2515.1121227080703,25019.84282885845,광주,애호박
2021-10-01,388098.0,929376480,2394.6953604501955,25140.25959111633,광주,애호박
2021-11-01,422401.0,1061976390,2514.142698525809,25020.81225304072,광주,애호박
2021-12-01,296556.0,919568780,3100.826757846747,24434.12819371978,광주,애호박
2022-01-01,397567.0,1526465481,3839.517568108017,24175.333285273224,광주,애호박
2022-02-01,381397.0,1019232030,2672.36509463892,25342.48575874232,광주,애호박
2022-03-01,603878.0,1632691310,2703.677414974548,25311.17343840669,광주,애호박
2022-04-01,756658.0,1211744220,1601.4424218074744,26413.408431573767,광주,애호박
2022-05-01,880436.0,1097772190,1246.8506399102264,26768.000213471016,광주,애호박
2022-06-01,694270.0,1180976430,1701.0333587797254,26313.81749460152,광주,애호박
2022-07-01,584514.0,1190997170,2037.58536151401,25977.26549186723,광주,애호박
2022-08-01,417290.5,1433114140,3434.3320540486784,24580.518799332564,광주,애호박
2022-09-01,536174.0,1500699320,2798.903564887518,25215.947288493724,광주,애호박
2022-10-01,615581.0,1207171300,1961.0275495832395,26053.823303798003,광주,애호박
2022-11-01,654273.0,892470725,1364.0647329172991,26650.78612046394,광주,애호박
2022-12-01,504069.0,1337824880,2654.0510922115823,25360.79976116966,광주,애호박
2023-01-01,465491.0,1703550610,3659.6853859687935,17123.091806657343,광주,애호박
2023-02-01,417574.0,1812005330,4339.363394272632,16443.413798353504,광주,애호박
2023-03-01,640690.0,2163794310,3377.287471319983,17405.489721306156,광주,애호박
2023-04-01,669901.0,1524350380,2275.4860494311847,18507.291143194954,광주,애호박
2023-05-01,778047.0,1497068231,1924.135985358211,18858.641207267927,광주,애호박
2023-06-01,779726.0,1294801240,1660.5849234218174,19122.19226920432,광주,애호박
2023-07-01,612001.0,1159020973,1893.822024800613,18888.955167825523,광주,애호박
2023-08-01,159725.0,263931500,1652.4119580529034,19130.36523457324,광주,애호박
2020-01-01,4813508.15,16003308080,3324.666247838388,-1372.6737629937743,전국,애호박
2020-02-01,4737386.88,14814587716,3127.1644244516506,-1175.1719396070373,전국,애호박
2020-03-01,6261470.68,15633120329,2496.7170059478744,-544.7245211032612,전국,애호박
2020-04-01,9155329.45,12690333727,1386.114371558743,565.8781132858703,전국,애호박
2020-05-01,8894315.629999999,11272181806,1267.3467273839035,684.6457574607098,전국,애호박
2020-06-01,8748170.99,11010858361,1258.6469072891316,693.3455775554817,전국,애호박
2020-07-01,7236342.239999999,11162025179,1542.495477521804,409.4970073228092,전국,애호박
2020-08-01,5714111.79,16585739650,2902.592784240925,-950.6002993963118,전국,애호박
2020-09-01,6831169.46,20415319099,2988.554041667706,-1036.5615568230926,전국,애호박
2020-10-01,7886573.56,9356346241,1186.3639094745222,765.6285753700911,전국,애호박
2020-11-01,6617844.28,9535890722,1440.9360992096356,511.0563856349777,전국,애호박
2020-12-01,5948530.989999999,13232626502,2224.5200578504514,-272.5275730058381,전국,애호박
2021-01-01,4407649.98,15804811440,3585.768269194551,-1533.9131244154933,전국,애호박
2021-02-01,4842923.3,15237820490,3146.409626185903,-1094.5544814068453,전국,애호박
2021-03-01,6382561.04,16595291740,2600.099182130188,-548.2440373511304,전국,애호박
2021-04-01,8581425.219999999,13589614610,1583.608114224178,468.24703055487976,전국,애호박
2021-05-01,8066092.800000001,13350614330,1655.1525826729887,396.7025621060691,전국,애호박
2021-06-01,7830711.4,11722229752,1496.9559153974185,554.8992293816393,전국,애호박
2021-07-01,7934810.25,6825366460,860.1801738107096,1191.674970968348,전국,애호박
2021-08-01,6117438.92,10470654998,1711.6076081720812,340.2475366069766,전국,애호박
2021-09-01,7219692.05,15712978711,2176.405669685039,-124.55052490598108,전국,애호박
2021-10-01,5553181.75,12562780758,2262.2671692674203,-210.41202448836248,전국,애호박
2021-11-01,5730763.38,13680954740,2387.2831301577835,-335.4279853787257,전국,애호박
2021-12-01,3528819.67,10790179720,3057.7305527204794,-1005.8754079414216,전국,애호박
2022-01-01,4871650.01,18154001081,3726.458395766407,-1533.6236008737433,전국,애호박
2022-02-01,4777790.87,12485369780,2613.2097698951816,-420.37497500251766,전국,애호박
2022-03-01,6621263.370000001,17100614290,2582.6814815251787,-389.8466866325148,전국,애호박
2022-04-01,8756080.27,14038440100,1603.2790549098063,589.5557399828576,전국,애호박
2022-05-01,9553357.7,12222371140,1279.3796195865252,913.4551753061388,전국,애호박
2022-06-01,7109250.7,12625513330,1775.9274307206524,416.9073641720115,전국,애호박
2022-07-01,6467042.91,13767011595,2128.7954613246875,64.03933356797643,전국,애호박
2022-08-01,5618723.92,18336485678,3263.4608745823552,-1070.626079689691,전국,애호박
2022-09-01,6839709.659999999,18694243604,2733.19256712426,-540.3577722315963,전국,애호박
2022-10-01,6683383.8,13487382650,2018.047003375745,174.787791516919,전국,애호박
2022-11-01,7046331.18,10103520745,1433.86969571873,758.9650991739338,전국,애호박
2022-12-01,5279650.43,13587838637,2573.6246778368622,-380.7898829441983,전국,애호박
2023-01-01,4595584.96,16504226710,3591.3222916457626,-1184.8381010211249,전국,애호박
2023-02-01,4035382.26,16458385380,4078.5195353463246,-1672.035344721687,전국,애호박
2023-03-01,6114927.550000001,19858921660,3247.613564939129,-841.1293743144911,전국,애호박
2023-04-01,7196469.569999999,15840729840,2201.1806881023194,205.30350252231847,전국,애호박
2023-05-01,8456642.239999998,16569403881,1959.336035598924,447.148155025714,전국,애호박
2023-06-01,8456338.58,13804231882,1632.4123911793513,774.0717994452866,전국,애호박
2023-07-01,6762086.119999999,11844170857,1751.5557546611076,654.9284359635303,전국,애호박
2023-08-01,1746488.41,3100453730,1775.2501031484087,631.2340874762292,전국,애호박
2020-01-01,2720.0,3808000,1400.0,75.2125910554737,서울,오이
2020-02-01,1340.0,3515000,2623.134328358209,-1147.9217373027354,서울,오이
2020-03-01,1300.0,1400000,1076.923076923077,398.2895141323968,서울,오이
2020-04-01,840.0,705500,839.8809523809524,635.3316386745213,서울,오이
2020-05-01,4320.0,2747000,635.8796296296297,839.332961425844,서울,오이
2020-06-01,122180.0,154551500,1264.94925519725,210.26333585822363,서울,오이
2020-07-01,187830.0,166273500,885.2339881808018,589.9786028746719,서울,오이
2020-08-01,153645.0,309458000,2014.110449412607,-538.8978583571334,서울,오이
2020-09-01,202482.0,446301000,2204.151480131567,-728.9388890760933,서울,오이
2020-10-01,120148.0,90803000,755.75956320538,719.4530278500937,서울,오이
2020-11-01,14870.0,17918500,1205.0100874243444,270.2025036311293,서울,오이
2020-12-01,330.0,399000,1209.090909090909,266.1216819645647,서울,오이
2021-01-01,0.0,0,0.0,1380.5948694245435,서울,오이
2021-02-01,230.0,211000,917.391304347826,463.2035650767175,서울,오이
2021-03-01,1345.0,2241500,1666.542750929368,-285.9478815048244,서울,오이
2021-04-01,4421.0,9596800,2170.7306039357613,-790.1357345112178,서울,오이
2021-05-01,30569.0,58597800,1916.902744610553,-536.3078751860096,서울,오이
2021-06-01,142651.0,189035900,1325.1635109462954,55.43135847824806,서울,오이
2021-07-01,278929.0,323522000,1159.872225548437,220.72264387610653,서울,오이
2021-08-01,255150.0,310796500,1218.0932784636489,162.50159096089465,서울,오이
2021-09-01,261648.0,377483000,1442.713110744206,-62.1182413196625,서울,오이
2021-10-01,81372.0,139907500,1719.3567812023791,-338.7619117778356,서울,오이
2021-11-01,22565.0,75779500,3358.276091291824,-1977.6812218672803,서울,오이
2021-12-01,2870.0,6287000,2190.5923344947737,-809.9974650702302,서울,오이
2022-01-01,13090.0,27531000,2103.2085561497324,-288.4931005536473,서울,오이
2022-02-01,10530.0,24209500,2299.097815764482,-484.3823601683971,서울,오이
2022-03-01,14140.0,25811000,1825.388967468176,-10.673511872090558,서울,오이
2022-04-01,15530.0,27518500,1771.9575016097874,42.75795398629771,서울,오이
2022-05-01,24620.0,33193500,1348.2331437855405,466.4823118105446,서울,오이
2022-06-01,66580.0,90292000,1356.1429858816462,458.57246971443897,서울,오이
2022-07-01,140685.0,347148500,2467.55873049721,-652.8432749011249,서울,오이
2022-08-01,178810.0,445379000,2490.7946982830936,-676.0792426870084,서울,오이
2022-09-01,269573.0,392509500,1456.0415917024332,358.673863893652,서울,오이
2022-10-01,131440.0,173065500,1316.688222763238,498.0272328328472,서울,오이
2022-11-01,21050.0,21267000,1010.3087885985748,804.4066669975103,서울,오이
2022-12-01,0.0,0,0.0,1814.715455596085,서울,오이
2023-01-01,3430.0,9907000,2888.338192419825,-1360.2632711219908,서울,오이
2023-02-01,1160.0,3318000,2860.344827586207,-1332.2699062883726,서울,오이
2023-03-01,857.0,2386000,2784.1306884480746,-1256.0557671502402,서울,오이
2023-04-01,70.0,126000,1800.0,-271.9250787021656,서울,오이
2023-05-01,23660.0,32051000,1354.6491969568892,173.42572434094518,서울,오이
2023-06-01,96620.0,103810000,1074.415234941006,453.6596863568284,서울,오이
2023-07-01,130450.0,239770000,1838.022230739747,-309.9473094419127,서울,오이
2023-08-01,59818.0,91603000,1531.361797452272,-3.28687615443755,서울,오이
2020-01-01,430514.0,1513741950,3516.127117817307,-2034.8214896762647,부산,오이
2020-02-01,499632.4,1480696080,2963.5709773825715,-1482.26534924153,부산,오이
2020-03-01,1039380.0,1655135842,1592.4261020993283,-111.12047395828677,부산,오이
2020-04-01,1414751.0,1578872900,1116.0076225427654,365.2980055982762,부산,오이
2020-05-01,1493296.4,1579825300,1057.9448929227983,423.3607352182432,부산,오이
2020-06-01,1508721.0,1499239030,993.7152263407218,487.5904018003198,부산,오이
2020-07-01,1328223.9,1457981160,1097.6923092559923,383.6133188850493,부산,오이
2020-08-01,1541879.6,2904709132,1883.8754543480568,-402.5698262070152,부산,오이
2020-09-01,1073186.7,2299521744,2142.7042880796043,-661.3986599385628,부산,오이
2020-10-01,1162562.8,1060746380,912.4207139605704,568.8849141804711,부산,오이
2020-11-01,836546.6,958323708,1145.571218626673,335.7344095143685,부산,오이
2020-12-01,602227.1,1165853569,1935.9035304123645,-454.5979022713229,부산,오이
2021-01-01,375345.0,1325733600,3532.04012308676,-1864.4853468244285,부산,오이
2021-02-01,413757.4,1243290515,3004.8780154747683,-1337.3232392124366,부산,오이
2021-03-01,865938.5,1850698140,2137.2166037195484,-469.6618274572168,부산,오이
2021-04-01,1123413.0,1723155560,1533.8575928888129,133.69718337351878,부산,오이
2021-05-01,1126638.0,1538783200,1365.818656924407,301.7361193379247,부산,오이
2021-06-01,1097639.0,1277834500,1164.16645181157,503.3883244507617,부산,오이
2021-07-01,1597561.4,1703012400,1066.0074786483951,601.5472976139365,부산,오이
2021-08-01,1577244.7,1971361600,1249.876826341531,417.6779499208008,부산,오이
2021-09-01,1017393.5,1636683500,1608.702532500945,58.85224376138672,부산,오이
2021-10-01,798115.0,1560367850,1955.0664377940525,-287.51166153172085,부산,오이
2021-11-01,509717.0,1353172600,2654.752735341376,-987.1979590790444,부산,오이
2021-12-01,333980.0,886768250,2655.15375172166,-987.598975459328,부산,오이
2022-01-01,489412.0,1583383470,3235.2771693378995,-1383.7607298618568,부산,오이
2022-02-01,425807.0,1170863780,2749.7523056220307,-898.235866145988,부산,오이
2022-03-01,737447.6,1960240850,2658.1425581966773,-806.6261187206346,부산,오이
2022-04-01,1132300.0,1865918000,1647.9007330212842,203.6157064547585,부산,오이
2022-05-01,1463853.0,1789004900,1222.120595442302,629.3958440337408,부산,오이
2022-06-01,1213554.0,1744909300,1437.8505612440815,413.6658782319612,부산,오이
2022-07-01,1135501.0,2894648472,2549.2258236672624,-697.7093841912197,부산,오이
2022-08-01,1420611.0,2665724000,1876.463014857692,-24.946575381648927,부산,오이
2022-09-01,1025824.8,1565229300,1525.825170146013,325.6912693300296,부산,오이
2022-10-01,1060063.0,1479087900,1395.283016198094,456.2334232779488,부산,오이
2022-11-01,845492.0,1056072350,1249.062498521571,602.4539409544718,부산,오이
2022-12-01,527897.0,1476183450,2796.3474882410774,-944.8310487650348,부산,오이
2023-01-01,392630.9,1670488600,4254.602987182109,-2283.6205983593272,부산,오이
2023-02-01,384482.3,1713466250,4456.554306921281,-2485.571918098499,부산,오이
2023-03-01,777951.0,2297217200,2952.907316784733,-981.9249279619514,부산,오이
2023-04-01,1090540.1,2174104900,1993.603811542556,-22.62142271977428,부산,오이
2023-05-01,1431614.4,1966951200,1373.939239504716,597.0431493180658,부산,오이
2023-06-01,1396719.7,1781727600,1275.6515140439417,695.3308747788401,부산,오이
2023-07-01,1318353.1,2037195700,1545.2580192666137,425.7243695561681,부산,오이
2023-08-01,544861.4,820247700,1505.4244987807908,465.55789004199096,부산,오이
2020-01-01,524933.0,1848774900,3521.9254647736,-2057.315712011745,대구,오이
2020-02-01,621683.0,1826397600,2937.8277996985603,-1473.218046936705,대구,오이
2020-03-01,1336225.0,2235324800,1672.865572789014,-208.2558200271588,대구,오이
2020-04-01,2075460.0,2355010800,1134.693417362898,329.9163353989575,대구,오이
2020-05-01,2256223.0,2304184700,1021.2575175414842,443.3522352203712,대구,오이
2020-06-01,2660200.0,2839547355,1067.4187485903317,397.1910041715237,대구,오이
2020-07-01,2241124.0,2427887600,1083.3347909352628,381.2749618265925,대구,오이
2020-08-01,2185106.0,4267180800,1952.848420168175,-488.2386674063196,대구,오이
2020-09-01,1840035.0,3703494300,2012.7303556725824,-548.120602910727,대구,오이
2020-10-01,1605197.0,1354271800,843.679498528841,620.9302542330144,대구,오이
2020-11-01,949930.0,1219439700,1283.715326392471,180.8944263693843,대구,오이
2020-12-01,648938.0,1365596500,2104.355886078485,-639.7461333166298,대구,오이
2021-01-01,452529.0,1603418700,3543.23965977871,-1940.686271459466,대구,오이
2021-02-01,554724.5,1597133300,2879.146855781564,-1276.5934674623202,대구,오이
2021-03-01,1123442.0,2510320400,2234.4904320828314,-631.9370437635873,대구,오이
2021-04-01,1800240.0,2723120900,1512.643258676621,89.91012964262313,대구,오이
2021-05-01,1939630.0,2717811300,1401.2008991405578,201.35248917868623,대구,오이
2021-06-01,2504760.0,2719337800,1085.6680081125537,516.8853802066903,대구,오이
2021-07-01,2634043.0,2823297100,1071.8492826426902,530.7041056765538,대구,오이
2021-08-01,2092257.0,2785616700,1331.3931797097584,271.1602086094856,대구,오이
2021-09-01,1838280.0,2647653100,1440.288258589551,162.26512972969294,대구,오이
2021-10-01,1340979.0,2517038400,1877.015523733034,-274.46213541378984,대구,오이
2021-11-01,787184.0,2182878800,2773.022317526779,-1170.4689292075348,대구,오이
